Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,source_country,destination_country
2020-11-19 04:17:34,19.215.73.145,84.131.24.160,7702,38402,ICMP,1187,Control,DNS,,58.43,,DDoS,Known Pattern B,Blocked,Low,Anvi Dani,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5; rv:1.9.6.20) Gecko/6306-04-14 17:11:30 Firefox/3.6.2,Segment B,"Nandyal, Chhattisgarh",,Log Data,,Firewall,United States,Germany
2022-02-09 14:47:11,29.12.167.165,88.54.99.52,5284,7554,TCP,1126,Control,HTTP,,60.04,,Malware,Known Pattern A,Logged,Medium,Rhea Sinha,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; li-BE) AppleWebKit/532.16.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.16.7",Segment C,"Bangalore, Arunachal Pradesh",77.130.58.206,Log Data,Alert Data,Firewall,United States,Italy
2023-04-17 09:00:16,61.141.227.223,57.213.63.25,11205,46677,ICMP,1393,Control,DNS,IoC Detected,11.43,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Anahi Brar,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7648-11-23 12:35:45 Firefox/14.0,Segment B,"Bhilai, Haryana",13.159.146.5,,Alert Data,Server,China,Ireland
2021-12-11 22:21:25,151.186.59.91,91.164.19.165,14379,38335,UDP,861,Control,HTTP,IoC Detected,28.75,Alert Triggered,Malware,Known Pattern A,Logged,Low,Aniruddh Varkey,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/62.0.872.0 Safari/534.0",Segment C,"Tumkur, Odisha",,Log Data,,Server,United States,France
2022-02-21 20:54:16,66.17.177.254,87.12.6.89,43463,35016,UDP,641,Data,FTP,,22.48,,Malware,Known Pattern B,Ignored,Medium,Chirag Lad,Mozilla/5.0 (Windows 95; eo-US; rv:1.9.1.20) Gecko/3220-09-21 02:24:05 Firefox/3.8,Segment B,"Kadapa, Arunachal Pradesh",,Log Data,,Firewall,United States,Italy
2022-03-15 12:03:45,74.49.167.255,81.161.12.219,35106,47043,UDP,209,Control,HTTP,,26.67,,DDoS,Known Pattern A,Ignored,Medium,Zeeshan Varughese,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/50.0.814.0 Safari/536.2",Segment A,"Warangal, Bihar",,Log Data,Alert Data,Firewall,Canada,Romania
2020-08-05 13:54:17,67.69.156.252,212.141.155.152,26924,18029,ICMP,1181,Control,FTP,,67.99,,Intrusion,Known Pattern B,Ignored,Medium,Umang Bail,Opera/9.99.(X11; Linux i686; rw-RW) Presto/2.9.181 Version/12.00,Segment A,"Gorakhpur, Goa",,,,Server,Canada,Italy
2021-05-13 22:30:53,3.127.195.41,80.186.156.44,29766,52709,TCP,736,Data,DNS,IoC Detected,23.8,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Drishya Rama,Opera/8.57.(X11; Linux i686; be-BY) Presto/2.9.167 Version/11.00,Segment C,"Kakinada, Goa",12.208.11.67,,Alert Data,Server,Germany,Finland
2021-09-16 23:02:43,69.25.221.99,94.186.50.5,28230,56960,ICMP,218,Control,HTTP,IoC Detected,54.5,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Saira Rattan,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6 rv:2.0; ja-JP) AppleWebKit/532.35.7 (KHTML, like Gecko) Version/4.0.5 Safari/532.35.7",Segment B,"Hazaribagh, Goa",113.6.101.78,Log Data,Alert Data,Firewall,United States,Latvia
2020-11-04 10:49:10,50.94.79.70,62.225.23.129,32450,41859,TCP,601,Data,HTTP,,87.56,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Aradhya Badal,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/35.0.816.0 Safari/534.0",Segment B,"Thrissur, Chhattisgarh",,,,Firewall,United States,Germany
2023-04-15 03:30:03,208.198.42.65,78.249.235.164,25834,65300,TCP,1487,Data,DNS,,1.07,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Piya Kade,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:6.0; sa-IN) AppleWebKit/535.2.3 (KHTML, like Gecko) Version/4.0.4 Safari/535.2.3",Segment A,"Panchkula, Maharashtra",81.241.183.105,Log Data,,Server,United States,France
2023-08-30 22:19:22,34.135.102.93,131.207.220.146,39145,39952,UDP,73,Data,FTP,,20.13,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Priyansh Bhakta,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ast-ES) AppleWebKit/531.35.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.35.2",Segment C,"Bhavnagar, Himachal Pradesh",2.17.196.5,,Alert Data,Server,United States,Finland
2020-03-21 09:43:17,119.164.205.246,90.17.141.86,3069,49819,UDP,258,Data,FTP,IoC Detected,98.56,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Parinaaz Shankar,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.9.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.9.4",Segment A,"Naihati, Gujarat",,Log Data,Alert Data,Server,China,France
2022-02-18 22:19:49,104.38.198.64,81.21.221.36,17719,40400,ICMP,571,Data,FTP,,94.53,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Yuvaan Kibe,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/38.0.816.0 Mobile/42S676 Safari/532.0",Segment B,"Surendranagar Dudhrej, Bihar",,Log Data,Alert Data,Server,United States,Sweden
2020-12-22 01:16:53,170.229.28.177,79.43.48.67,36836,45476,ICMP,107,Control,HTTP,,42.92,Alert Triggered,Malware,Known Pattern A,Ignored,High,Sahil Khatri,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/33.0.820.0 Mobile/75L651 Safari/532.2",Segment C,"Bidar, Tamil Nadu",,Log Data,Alert Data,Firewall,United States,Italy
2021-12-08 17:30:29,31.187.68.139,46.222.140.161,40227,15095,UDP,1471,Control,HTTP,,93.14,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Indrans Sankaran,Opera/9.37.(X11; Linux x86_64; hr-HR) Presto/2.9.167 Version/12.00,Segment C,"Dharmavaram, Uttar Pradesh",,,,Firewall,Spain,Spain
2020-12-31 06:40:42,195.255.208.139,79.203.97.243,28426,5669,UDP,1188,Control,DNS,,93.38,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Romil Rege,Mozilla/5.0 (Windows CE; th-TH; rv:1.9.2.20) Gecko/8021-05-09 16:43:01 Firefox/3.8,Segment B,"Ranchi, Meghalaya",174.164.224.229,Log Data,,Firewall,Finland,Germany
2020-01-27 05:58:47,130.124.189.51,109.70.203.2,31675,43934,ICMP,557,Data,FTP,IoC Detected,47.57,,Intrusion,Known Pattern B,Logged,High,Zeeshan Lalla,Opera/9.96.(Windows NT 5.2; mk-MK) Presto/2.9.181 Version/12.00,Segment A,"Mysore, Haryana",,,,Server,United States,Italy
2021-05-17 14:15:04,6.70.238.130,104.23.86.226,58670,35929,TCP,225,Data,HTTP,,43.3,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Vaibhav Sandal,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/13.0.836.0 Safari/531.1",Segment B,"Varanasi, Sikkim",58.1.18.248,Log Data,Alert Data,Server,United States,Netherlands
2021-10-17 03:13:32,108.89.56.36,79.162.200.226,22204,9213,UDP,1249,Data,DNS,IoC Detected,48.79,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Ira Hayre,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),Segment C,"Vijayanagaram, Bihar",200.5.144.122,Log Data,,Firewall,United States,Poland
2020-03-29 17:16:03,162.207.96.193,151.25.4.119,37296,15411,UDP,1127,Data,FTP,IoC Detected,99.56,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Anay Shan,Opera/9.21.(X11; Linux x86_64; ik-CA) Presto/2.9.166 Version/10.00,Segment A,"Rajahmundry, Haryana",26.128.188.125,Log Data,,Server,United States,Italy
2020-05-02 10:15:27,93.94.11.76,44.132.34.208,41156,39778,UDP,953,Data,DNS,IoC Detected,71.28,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Aarna Chowdhury,Opera/8.82.(X11; Linux i686; gv-GB) Presto/2.9.175 Version/11.00,Segment A,"Bhopal, Arunachal Pradesh",193.162.29.78,,Alert Data,Server,Norway,Poland
2023-03-17 17:08:30,180.27.128.133,91.129.80.160,2204,34452,TCP,1221,Control,FTP,,25.16,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Vardaniya Krishnamurthy,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.1),Segment A,"Gwalior, Maharashtra",,,Alert Data,Server,Japan,Estonia
2020-02-11 00:41:36,7.145.124.248,95.223.126.138,56089,21050,TCP,1313,Control,FTP,IoC Detected,40.08,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Madhup Bava,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/57.0.819.0 Safari/535.2",Segment C,"Bidhannagar, West Bengal",,,,Firewall,United States,Germany
2022-09-10 21:21:06,4.79.85.2,89.0.222.206,30431,42387,TCP,500,Data,FTP,,88.56,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Aayush Kuruvilla,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),Segment B,"Imphal, Rajasthan",,,,Server,United States,Germany
2020-02-03 17:25:34,132.192.118.220,80.38.53.8,2477,32488,TCP,1470,Control,DNS,IoC Detected,31.67,,Intrusion,Known Pattern A,Blocked,High,Inaaya  Salvi,Mozilla/5.0 (Windows NT 6.0; ig-NG; rv:1.9.1.20) Gecko/2112-08-09 23:49:12 Firefox/14.0,Segment B,"Hubli–Dharwad, Odisha",,,Alert Data,Server,United States,Spain
2023-03-30 02:25:07,76.152.80.199,92.154.193.201,48692,47751,TCP,359,Data,DNS,,63.31,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Shanaya Kota,Mozilla/5.0 (Android 1.0; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,Segment B,"Sambalpur, Bihar",,,,Firewall,United States,France
2020-03-02 08:29:20,207.192.222.99,147.162.96.178,49049,14441,ICMP,345,Control,HTTP,IoC Detected,56.39,,Malware,Known Pattern B,Logged,Medium,Nitara Khosla,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/23.0.834.0 Safari/536.2",Segment A,"Udaipur, Mizoram",,Log Data,,Firewall,United States,Italy
2021-04-10 02:25:33,44.89.92.228,2.210.99.249,26965,5955,ICMP,323,Data,DNS,IoC Detected,37.13,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Kabir Deshmukh,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0),Segment C,"Ahmedabad, Kerala",122.17.204.174,,,Server,United States,Germany
2023-03-21 12:29:19,173.177.246.97,145.15.208.78,64753,2568,UDP,856,Control,HTTP,,68.77,,Intrusion,Known Pattern A,Ignored,Medium,Veer Kalita,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/36.0.872.0 Mobile/03F021 Safari/535.0",Segment B,"Kumbakonam, Nagaland",,,,Server,Canada,Netherlands
2022-06-13 19:17:32,11.166.100.203,88.41.148.72,19744,55224,UDP,1070,Data,HTTP,IoC Detected,91.02,,Malware,Known Pattern A,Blocked,Medium,Samaira Bhasin,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/48.0.824.0 Safari/534.1",Segment C,"Nellore, Mizoram",164.229.44.147,,,Server,United States,Italy
2023-08-03 16:55:30,119.109.158.116,185.119.30.96,55479,35878,UDP,575,Data,FTP,IoC Detected,90.49,,DDoS,Known Pattern A,Blocked,Medium,Amani Goel,Opera/9.75.(Windows NT 5.0; tr-CY) Presto/2.9.189 Version/12.00,Segment A,"Anand, Uttar Pradesh",,,Alert Data,Server,China,Netherlands
2023-05-22 14:42:11,68.19.120.220,141.10.135.66,25043,46059,ICMP,1131,Data,HTTP,,23.02,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Jayan Srivastava,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_7 rv:2.0; az-AZ) AppleWebKit/534.30.3 (KHTML, like Gecko) Version/5.0 Safari/534.30.3",Segment A,"Bokaro, Chhattisgarh",,,Alert Data,Firewall,United States,Germany
2022-03-14 10:26:32,218.57.142.166,31.217.4.240,10924,46027,TCP,265,Control,DNS,IoC Detected,25.52,,DDoS,Known Pattern A,Logged,Low,Umang Kumer,Opera/8.75.(X11; Linux x86_64; ga-IE) Presto/2.9.165 Version/12.00,Segment A,"Morbi, Nagaland",214.82.1.219,,Alert Data,Server,China,Croatia
2023-08-03 02:38:06,24.7.218.117,157.144.206.117,29904,62709,ICMP,1111,Data,DNS,IoC Detected,82.19,,DDoS,Known Pattern B,Blocked,Medium,Indrans Comar,"Mozilla/5.0 (Windows CE) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.889.0 Safari/536.0",Segment C,"Burhanpur, Nagaland",110.137.228.192,Log Data,Alert Data,Server,United States,Finland
2021-01-02 21:08:00,81.48.80.191,212.236.115.163,16148,2140,TCP,216,Control,DNS,,16.59,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Advika Rattan,Opera/9.46.(X11; Linux i686; raj-IN) Presto/2.9.173 Version/10.00,Segment A,"Parbhani, Chhattisgarh",,Log Data,Alert Data,Firewall,France,Austria
2021-12-07 04:57:24,185.220.222.213,77.0.183.104,15660,59617,TCP,1398,Data,HTTP,IoC Detected,6.9,,DDoS,Known Pattern B,Ignored,Low,Aaina Chhabra,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/25.0.849.0 Mobile/29Z027 Safari/536.1",Segment C,"Silchar, Rajasthan",156.184.27.106,,Alert Data,Server,Czechia,Germany
2021-12-13 05:44:01,50.8.253.93,141.255.190.16,23335,15678,TCP,499,Control,FTP,IoC Detected,94.98,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Taimur Korpal,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.852.0 Safari/534.0",Segment A,"Bhilwara, Gujarat",,Log Data,Alert Data,Firewall,United States,Sweden
2021-11-01 21:24:19,173.18.234.7,188.130.183.149,12138,45950,UDP,200,Control,FTP,,37.19,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Riaan Gole,Opera/8.78.(X11; Linux i686; apn-IN) Presto/2.9.166 Version/11.00,Segment B,"Sambhal, Himachal Pradesh",,,,Server,United States,Spain
2021-10-07 22:42:38,88.154.148.166,212.214.65.86,54368,8833,ICMP,1257,Data,FTP,IoC Detected,28.44,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Nakul Walla,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7 rv:4.0; lb-LU) AppleWebKit/534.11.2 (KHTML, like Gecko) Version/5.1 Safari/534.11.2",Segment A,"Kavali, Rajasthan",68.248.61.175,Log Data,,Server,Ukraine,Sweden
2023-07-12 06:44:58,125.102.1.73,217.101.254.48,1762,50200,UDP,111,Control,FTP,IoC Detected,10.41,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Ritvik Edwin,Opera/9.86.(Windows 95; dz-BT) Presto/2.9.183 Version/12.00,Segment B,"Mau, Uttarakhand",53.245.32.105,Log Data,Alert Data,Firewall,Japan,Netherlands
2022-02-26 15:27:58,145.225.188.102,159.46.172.224,37374,54696,UDP,1336,Data,HTTP,,62.64,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Madhav Buch,Opera/9.28.(X11; Linux i686; et-EE) Presto/2.9.176 Version/12.00,Segment B,"Ballia, Arunachal Pradesh",129.143.232.51,,Alert Data,Server,Germany,Netherlands
2021-04-10 05:58:18,123.56.201.183,213.139.30.234,46948,50927,UDP,1116,Data,HTTP,,56.26,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Yakshit Dalal,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.808.0 Safari/532.0",Segment A,"Erode, Uttar Pradesh",78.104.192.149,,,Server,China,Spain
2021-01-17 22:26:21,34.223.210.144,95.200.208.96,29473,38600,TCP,458,Control,FTP,IoC Detected,94.88,,Malware,Known Pattern A,Blocked,Low,Shayak Acharya,Mozilla/5.0 (Windows NT 5.1; lt-LT; rv:1.9.1.20) Gecko/3120-06-27 21:59:29 Firefox/3.6.3,Segment B,"Ozhukarai, Odisha",135.134.68.191,Log Data,Alert Data,Firewall,United States,Sweden
2023-09-30 10:59:29,176.114.39.59,178.5.30.217,21226,45799,UDP,1266,Control,DNS,,96.26,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Taimur Taneja,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),Segment C,"Rajahmundry, Odisha",,,Alert Data,Firewall,Ukraine,Germany
2023-06-30 13:04:07,59.38.1.91,89.238.210.191,9314,31690,ICMP,1074,Data,DNS,,53.36,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Myra Seth,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/9.9h4161.0 Mobile/20V165 Safari/533.1",Segment B,"Bhimavaram, Manipur",,,Alert Data,Firewall,China,Romania
2020-09-15 05:33:50,160.158.89.62,85.74.182.46,37073,18788,UDP,978,Control,FTP,,16.49,,Malware,Known Pattern A,Ignored,Medium,Bhamini Mand,Opera/8.10.(Windows NT 10.0; brx-IN) Presto/2.9.173 Version/11.00,Segment C,"Kadapa, Meghalaya",186.223.242.23,,,Firewall,Tunisia,Greece
2023-01-23 11:37:09,46.49.144.142,88.196.94.151,55691,28304,ICMP,908,Control,DNS,IoC Detected,59.47,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Ayesha Bhardwaj,Mozilla/5.0 (Windows 98; Win 9x 4.90; or-IN; rv:1.9.2.20) Gecko/7110-12-15 02:36:00 Firefox/11.0,Segment B,"Bellary, Assam",209.186.205.24,,,Firewall,Saudi Arabia,Estonia
2022-07-10 15:43:34,188.172.179.241,90.36.230.178,29065,34852,UDP,452,Data,FTP,IoC Detected,1.39,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Myra Ray,Opera/8.83.(Windows NT 6.0; gd-GB) Presto/2.9.171 Version/12.00,Segment B,"Amritsar, Kerala",,Log Data,,Firewall,United States,France
2020-01-01 00:43:27,159.63.40.232,84.35.86.112,30053,56285,UDP,1428,Data,DNS,IoC Detected,40.63,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Myra Rana,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_1 rv:6.0; fa-IR) AppleWebKit/531.15.3 (KHTML, like Gecko) Version/5.0 Safari/531.15.3",Segment C,"Baranagar, Mizoram",121.217.243.18,Log Data,Alert Data,Firewall,United States,Netherlands
2022-02-19 03:28:43,15.77.106.202,146.219.86.51,6664,53533,UDP,1415,Control,DNS,IoC Detected,56.72,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Myra Chhabra,Mozilla/5.0 (Android 2.3.3; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,Segment B,"Mysore, Bihar",,,,Server,United States,Spain
2020-05-14 22:27:06,83.45.154.61,34.52.233.188,46458,50043,ICMP,1203,Data,HTTP,,54.52,,DDoS,Known Pattern A,Ignored,Medium,Anya Roy,Opera/9.41.(Windows NT 10.0; te-IN) Presto/2.9.164 Version/10.00,Segment C,"Jaipur, Karnataka",190.238.89.245,Log Data,,Firewall,Spain,Belgium
2021-12-01 08:06:12,46.120.228.149,188.103.120.230,10890,6833,ICMP,788,Data,FTP,,5.91,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Aarav Sarma,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2090-02-08 11:06:20 Firefox/3.6.4,Segment B,"Rajahmundry, Maharashtra",,,Alert Data,Firewall,Israel,Germany
2023-03-12 04:02:10,216.146.180.238,77.55.33.6,27696,9691,ICMP,911,Data,FTP,IoC Detected,27.6,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Farhan Ghosh,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2 rv:3.0; tt-RU) AppleWebKit/533.50.4 (KHTML, like Gecko) Version/4.1 Safari/533.50.4",Segment B,"Pali, Madhya Pradesh",,Log Data,Alert Data,Firewall,United States,Poland
2023-01-27 17:12:12,153.122.179.124,139.97.212.48,49938,6497,TCP,872,Data,DNS,,44.05,,Intrusion,Known Pattern B,Ignored,Low,Vivaan Gola,Opera/9.33.(X11; Linux x86_64; st-ZA) Presto/2.9.169 Version/10.00,Segment A,"Chennai, Sikkim",199.241.0.117,,Alert Data,Server,Japan,Finland
2020-05-09 05:54:05,28.155.110.230,151.22.142.238,56530,15218,ICMP,1186,Data,FTP,,35.38,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Saanvi Sachdeva,Mozilla/5.0 (Android 2.1; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,Segment A,"Loni, Manipur",62.137.117.254,,Alert Data,Server,United States,Italy
2021-02-13 01:02:25,200.28.147.226,80.71.231.106,56758,12773,UDP,948,Data,HTTP,,87.96,Alert Triggered,DDoS,Known Pattern B,Logged,High,Arnav Sarin,Mozilla/5.0 (Android 2.1; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,Segment A,"Aizawl, Goa",,,Alert Data,Firewall,Chile,Italy
2020-06-01 13:33:04,71.214.82.33,161.88.216.205,62583,54501,TCP,1131,Control,DNS,,94.62,,Malware,Known Pattern A,Logged,Low,Indranil Sabharwal,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),Segment A,"Tadipatri, Nagaland",,Log Data,Alert Data,Firewall,United States,Netherlands
2022-12-13 03:09:55,10.229.57.100,151.15.179.236,17309,4211,ICMP,633,Data,HTTP,IoC Detected,44.01,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Shlok Doshi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0),Segment C,"Bhilwara, Odisha",88.173.53.132,Log Data,,Server,,Italy
2022-04-06 23:28:55,152.39.18.138,176.156.128.18,41640,42715,TCP,813,Control,FTP,,31.9,,Intrusion,Known Pattern B,Logged,High,Vaibhav Ganguly,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.26.4 (KHTML, like Gecko) Version/4.0 Safari/533.26.4",Segment A,"Kishanganj, Manipur",15.208.72.140,,Alert Data,Server,United States,France
2022-06-22 00:28:41,43.93.44.230,109.131.20.174,58514,52275,UDP,256,Control,FTP,,54.28,,DDoS,Known Pattern B,Blocked,Medium,Eva Chauhan,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/14.1f8276.0 Mobile/89M648 Safari/533.1",Segment A,"Bhilai, Punjab",5.26.137.205,,,Server,Singapore,Belgium
2023-06-12 02:49:32,166.11.159.227,95.111.47.255,56634,41364,ICMP,1343,Control,DNS,IoC Detected,38.11,Alert Triggered,Malware,Known Pattern B,Ignored,High,Taran Deep,Opera/9.67.(X11; Linux i686; ff-SN) Presto/2.9.171 Version/11.00,Segment C,"Kulti, Madhya Pradesh",12.72.93.32,,,Firewall,United States,Bulgaria
2022-11-13 23:35:09,33.198.243.2,90.92.185.92,20473,14728,UDP,1115,Data,FTP,,5.01,,DDoS,Known Pattern A,Blocked,Medium,Yashvi Venkataraman,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; am-ET) AppleWebKit/531.48.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.48.3",Segment A,"Lucknow, West Bengal",76.112.226.12,,Alert Data,Firewall,United States,France
2020-08-05 12:51:45,71.143.29.166,78.79.193.243,27120,38412,ICMP,1042,Data,FTP,,38.36,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Ranbir Keer,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/35.0.879.0 Safari/532.1",Segment A,"Pallavaram, Maharashtra",112.50.109.124,Log Data,,Firewall,United States,Sweden
2022-09-29 10:29:55,213.103.155.1,95.124.16.193,61200,15312,TCP,1253,Data,HTTP,IoC Detected,47.19,,Intrusion,Known Pattern B,Ignored,Low,Ivan Sodhi,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; nds-DE) AppleWebKit/531.21.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.21.2",Segment C,"Surat, Uttarakhand",16.222.91.218,,Alert Data,Firewall,Sweden,Spain
2022-12-24 16:16:48,141.180.132.60,80.149.21.188,46797,43785,TCP,805,Data,FTP,,7.72,,Malware,Known Pattern B,Ignored,High,Arhaan Varma,Opera/9.84.(Windows NT 5.1; wa-BE) Presto/2.9.169 Version/10.00,Segment A,"Berhampur, Nagaland",17.255.207.148,Log Data,,Server,United States,Germany
2021-08-28 09:58:44,151.196.71.0,79.209.228.8,51095,3411,UDP,438,Data,FTP,IoC Detected,54.4,,DDoS,Known Pattern B,Blocked,Low,Umang Srinivas,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; li-BE) AppleWebKit/535.19.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.19.1",Segment B,"Kharagpur, Sikkim",,Log Data,,Firewall,United States,Germany
2020-09-26 10:49:26,176.92.161.124,137.74.108.45,21530,2737,ICMP,458,Control,DNS,,91.13,,DDoS,Known Pattern A,Logged,Medium,Nirvaan Master,Opera/8.45.(X11; Linux x86_64; mg-MG) Presto/2.9.161 Version/10.00,Segment A,"Chennai, Uttarakhand",53.130.52.21,,Alert Data,Firewall,Greece,France
2021-07-06 10:25:45,39.134.196.46,109.112.227.219,29843,2864,TCP,1160,Data,HTTP,,10.87,,Malware,Known Pattern B,Ignored,Low,Vaibhav Chakrabarti,Opera/8.87.(Windows 98; Win 9x 4.90; fo-FO) Presto/2.9.189 Version/10.00,Segment B,"Rourkela, Andhra Pradesh",,,,Firewall,China,Italy
2022-08-13 06:20:20,111.192.127.56,87.218.65.212,34257,23948,ICMP,922,Data,FTP,IoC Detected,35.75,,Malware,Known Pattern A,Blocked,High,Vidur Verma,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),Segment B,"Jamnagar, Jharkhand",,Log Data,,Firewall,China,Spain
